"","year","age_group_5_years","race_eth","first_degree_hx","age_menarche","age_first_birth","BIRADS_breast_density","current_hrt","menopaus","bmi_group","biophx","breast_cancer_history","count"
"1718",2014,4,1,0,1,9,1,0,1,2,0,0,3
"1719",2013,8,3,0,9,4,3,1,2,9,0,0,4
"1720",2016,11,1,0,1,0,2,0,2,2,0,0,45
"1721",2014,7,1,1,9,1,3,0,2,9,0,0,1
"1722",2013,7,6,0,9,0,2,0,2,9,0,9,1
"1723",2015,7,1,9,9,2,2,0,2,2,1,1,1
"1724",2013,7,6,0,9,3,2,0,9,1,0,0,1
"1725",2017,5,5,0,9,4,2,0,3,2,1,0,1
"1726",2017,4,1,0,9,0,2,0,3,3,1,0,1
"1727",2014,10,1,0,0,2,3,0,2,1,1,0,15
"1728",2017,6,2,0,0,1,3,0,3,4,0,0,4
"1729",2016,3,1,1,2,4,4,0,1,2,0,0,3
"1730",2013,7,3,0,1,2,2,0,1,2,0,0,1
"1731",2017,8,1,0,0,1,3,0,2,3,1,0,3
"1732",2017,10,1,0,0,0,3,0,2,9,1,0,1
"1733",2014,10,2,0,9,1,2,0,2,4,1,0,1
"1734",2014,5,5,0,2,2,3,0,1,4,0,9,1
"1735",2016,11,1,1,9,0,3,1,2,9,0,9,2
"1736",2014,10,1,0,1,3,2,1,2,2,1,0,1
"1737",2013,11,3,0,9,0,3,0,2,2,1,1,1
"1738",2016,4,2,0,1,0,3,0,1,3,0,0,29
"1739",2016,11,1,1,1,1,2,9,2,3,1,9,1
"1740",2017,6,2,1,0,1,2,0,2,3,0,0,4
"1741",2016,8,1,1,0,2,3,0,2,4,1,1,1
"1742",2015,10,1,1,9,2,2,1,2,2,0,0,1
"1743",2016,5,9,0,1,2,2,0,1,4,0,0,6
"1744",2014,5,1,0,9,9,2,9,3,2,0,0,2
"1745",2015,11,2,1,1,0,4,0,2,1,1,0,1
"1746",2013,7,2,0,2,4,1,0,2,4,0,0,4
"1747",2014,8,2,9,9,9,2,9,2,3,0,0,1
"1748",2017,5,3,1,9,9,4,9,9,9,0,0,3
"1749",2014,7,1,0,1,3,3,0,3,4,0,0,3
"1750",2015,12,4,0,1,3,2,0,2,3,1,0,1
"1751",2017,11,2,0,1,2,3,0,2,1,1,0,2
"1752",2015,4,5,1,0,9,3,0,1,2,0,0,1
"1753",2016,7,5,0,9,4,2,0,9,4,0,0,2
"1754",2016,8,2,1,2,2,1,0,2,3,0,0,1
"1755",2017,8,1,1,9,3,1,0,2,9,0,9,2
"1756",2014,6,2,0,0,2,2,0,9,9,1,1,1
"1757",2017,7,1,0,0,1,3,0,3,3,0,0,2
"1758",2016,7,2,1,1,3,2,0,2,9,1,0,2
"1759",2014,4,2,0,0,0,2,0,1,1,1,0,1
"1760",2016,11,1,0,9,1,3,0,2,9,0,0,3
"1761",2013,12,1,0,1,0,1,0,2,4,0,1,1
"1762",2014,9,3,0,9,0,2,0,2,1,1,1,1
"1763",2017,6,1,0,2,3,2,0,2,9,0,0,2
"1764",2016,4,1,0,1,2,3,0,1,9,1,1,1
"1765",2014,9,9,1,2,1,2,0,2,9,0,1,1
"1766",2013,8,1,0,1,3,1,1,2,3,0,0,1
"1767",2016,8,5,0,9,3,3,0,2,4,1,1,1
"1768",2015,9,6,0,9,0,2,0,2,3,1,0,6
"1769",2013,12,3,0,9,9,1,0,2,1,1,1,1
"1770",2014,3,1,0,9,3,3,0,1,9,0,9,3
"1771",2013,8,6,1,0,4,2,0,2,2,0,0,1
"1772",2013,9,1,1,1,3,2,9,2,4,0,9,3
"1773",2016,11,1,1,0,9,3,1,2,1,0,0,1
"1774",2016,8,2,0,9,0,1,0,2,9,0,9,14
"1775",2014,5,3,0,9,9,4,9,9,1,0,0,5
"1776",2016,4,3,0,9,9,2,0,1,4,1,0,1
"1777",2013,10,3,0,9,3,2,1,2,9,0,0,1
"1778",2015,9,2,1,0,1,1,0,2,4,0,0,2
"1779",2013,8,3,0,9,2,3,1,2,1,1,0,1
"1780",2014,3,1,1,1,9,2,0,1,9,1,9,1
"1781",2014,7,3,1,1,4,3,0,2,1,1,0,1
"1782",2016,8,2,1,9,3,2,0,2,9,0,9,1
"1783",2014,6,6,0,9,9,9,9,9,9,1,1,1
"1784",2014,10,5,0,1,4,2,0,2,3,0,0,2
"1785",2013,8,3,1,9,0,3,1,2,1,0,0,1
"1786",2017,9,5,0,1,2,2,0,2,3,1,0,4
"1787",2015,9,1,1,9,4,2,9,2,9,0,9,1
"1788",2014,8,5,1,2,2,1,0,2,2,0,0,1
"1789",2017,6,1,9,9,9,3,1,2,9,9,9,42
"1790",2014,8,1,1,0,0,3,9,2,9,1,9,1
"1791",2017,7,1,1,2,2,1,0,3,9,0,0,1
"1792",2014,6,5,0,1,3,3,0,3,1,0,0,2
"1793",2013,7,2,0,1,1,2,1,2,2,1,0,1
"1794",2016,6,3,0,9,9,2,0,2,3,9,0,1
"1795",2013,7,3,0,1,4,4,9,9,9,9,9,1
"1796",2016,7,1,1,9,9,2,9,9,3,0,0,2
"1797",2014,6,1,0,0,2,2,0,9,2,0,0,6
"1798",2015,6,3,1,9,0,2,0,2,1,0,0,1
"1799",2014,6,3,1,9,9,3,0,9,9,0,0,2
"1800",2015,10,1,0,9,2,3,1,2,9,1,9,2
"1801",2014,8,3,0,9,4,2,0,2,1,0,9,1
"1802",2017,7,2,0,2,0,4,0,1,2,0,0,1
"1803",2016,5,1,1,9,9,2,0,1,1,0,9,2
"1804",2014,9,1,0,1,4,3,0,2,4,1,0,3
"1805",2013,10,2,0,0,2,2,9,2,1,0,0,1
"1806",2017,11,1,1,1,0,3,9,2,3,0,9,1
"1807",2015,4,3,0,9,4,9,0,1,4,1,0,1
"1808",2015,8,5,0,9,0,2,0,2,1,0,0,6
"1809",2016,5,3,0,9,3,3,0,2,3,0,0,1
"1810",2017,4,1,0,9,3,1,1,2,2,0,0,1
"1811",2015,9,1,0,9,1,2,0,2,9,1,1,11
"1812",2015,7,3,1,1,9,2,0,9,1,1,1,1
"1813",2017,5,2,0,0,1,2,0,1,2,9,9,1
"1814",2016,5,2,0,1,1,1,0,2,4,0,0,1
"1815",2016,8,9,0,9,4,3,0,2,1,0,0,1
"1816",2015,9,2,0,9,2,2,0,2,2,0,9,5
"1817",2017,7,4,1,9,9,2,0,2,9,0,0,1
"1818",2015,7,2,0,9,9,3,0,3,4,1,0,1
"1819",2015,9,2,0,9,9,1,0,2,4,1,0,2
"1820",2016,11,2,1,0,3,3,0,2,1,0,0,2
"1821",2015,7,1,1,1,9,3,9,9,2,0,9,1
"1822",2015,11,3,0,0,0,2,0,2,1,1,0,2
"1823",2013,8,1,0,1,9,2,9,2,3,0,9,1
"1824",2016,6,2,1,9,9,3,0,3,4,1,0,2
"1825",2014,4,6,9,9,9,2,0,1,3,0,0,1
"1826",2014,8,5,0,9,3,1,0,2,1,1,0,1
"1827",2017,5,1,1,9,2,3,0,1,3,1,9,2
"1828",2017,5,3,0,0,2,4,0,3,1,0,0,3
"1829",2015,5,1,0,2,1,3,0,3,2,0,0,4
"1830",2017,5,1,0,2,3,4,0,3,1,0,0,1
"1831",2017,7,2,1,9,9,2,1,2,9,1,1,1
"1832",2016,4,3,9,1,9,3,0,1,9,0,9,1
"1833",2017,9,5,0,2,2,2,0,2,9,1,1,1
"1834",2014,13,9,0,0,2,2,0,2,1,0,0,1
"1835",2014,12,5,0,9,9,2,0,2,2,1,0,1
"1836",2015,3,1,0,9,9,3,1,2,9,0,0,8
"1837",2016,6,1,9,9,9,2,1,2,9,9,9,14
"1838",2016,10,1,0,2,1,2,0,2,9,9,9,4
"1839",2014,7,2,1,1,1,3,0,2,1,1,0,1
"1840",2014,9,1,0,2,3,2,0,2,2,0,0,38
"1841",2017,5,5,0,9,3,3,0,1,3,1,1,1
"1842",2016,10,3,0,9,3,4,9,2,9,0,0,3
"1843",2014,5,1,1,1,3,2,0,1,2,1,1,1
"1844",2014,10,2,0,2,4,3,9,2,9,0,9,4
"1845",2017,8,1,9,9,0,1,0,2,2,0,9,2
"1846",2017,6,1,1,2,4,3,0,1,2,1,0,1
"1847",2017,7,6,0,0,9,2,9,2,1,0,0,1
"1848",2015,13,2,0,1,0,1,0,2,2,0,0,1
"1849",2016,5,6,0,2,4,2,0,1,2,1,0,1
"1850",2017,5,3,0,0,2,2,0,2,1,0,0,1
"1851",2014,5,1,0,0,9,3,9,9,1,1,9,4
"1852",2013,8,9,0,9,4,2,0,2,1,1,1,2
"1853",2017,8,2,0,1,1,4,9,2,3,9,9,1
"1854",2014,5,5,0,9,9,9,0,9,1,0,0,1
"1855",2014,7,3,0,1,0,2,0,2,1,1,0,2
"1856",2017,5,4,0,1,0,3,0,3,4,0,0,1
"1857",2017,8,1,1,9,2,2,0,2,3,0,9,6
"1858",2014,4,2,0,9,3,3,0,3,4,0,0,1
"1859",2014,4,5,0,0,2,2,0,1,1,0,0,6
"1860",2015,9,3,1,1,0,2,0,2,3,1,1,1
"1861",2015,7,2,1,9,9,9,0,9,2,0,0,1
"1862",2015,11,1,1,0,3,3,0,2,2,0,1,1
"1863",2014,10,1,1,9,9,4,0,2,2,0,0,2
"1864",2013,11,1,1,9,9,2,9,2,1,0,0,4
"1865",2015,8,2,0,9,0,3,0,2,2,0,9,2
"1866",2017,6,1,1,2,4,3,1,2,1,0,0,1
"1867",2015,7,2,0,9,1,3,0,3,4,0,9,1
"1868",2015,11,1,1,9,2,3,0,2,4,1,1,1
"1869",2016,8,1,0,1,9,3,9,2,9,0,0,1
"1870",2015,7,2,9,0,2,2,9,2,1,0,9,1
"1871",2015,9,1,0,1,1,2,1,2,2,1,0,4
"1872",2015,9,3,0,1,4,1,0,2,4,0,0,1
"1873",2017,13,1,0,1,2,2,0,2,1,1,1,3
"1874",2015,7,9,1,1,2,3,0,3,4,0,0,1
"1875",2014,7,1,1,1,9,3,9,9,2,1,9,6
"1876",2015,9,2,0,2,0,2,0,2,2,0,1,1
"1877",2015,5,1,0,2,4,3,0,2,3,0,0,1
"1878",2016,3,2,9,9,9,3,0,1,2,0,0,1
"1879",2015,10,2,1,9,0,2,1,2,2,0,9,3
"1880",2017,12,3,0,9,9,2,9,2,9,0,9,1
"1881",2016,12,1,1,1,1,4,0,2,2,1,1,1
"1882",2015,4,1,1,1,9,3,9,3,2,0,0,1
"1883",2013,7,2,0,2,1,3,0,9,2,0,0,1
"1884",2014,11,3,0,0,2,3,0,2,2,0,0,3
"1885",2016,6,1,0,2,0,2,0,2,1,0,0,2
"1886",2015,5,4,0,9,3,2,0,1,3,0,0,1
"1887",2017,5,1,0,1,3,2,0,3,9,0,0,1
"1888",2015,6,9,0,9,4,2,0,2,9,1,1,2
"1889",2013,11,1,0,0,2,3,0,2,1,1,1,4
"1890",2013,7,5,0,1,0,2,0,2,9,0,9,1
"1891",2015,5,1,0,1,4,3,9,2,1,0,9,1
"1892",2017,10,9,0,1,9,2,9,2,9,1,9,1
"1893",2016,11,6,1,1,0,3,0,2,2,0,1,1
"1894",2014,11,1,1,2,4,4,0,2,1,0,0,1
"1895",2014,6,1,0,1,3,3,0,2,1,1,0,33
"1896",2013,8,9,0,1,1,2,0,2,1,0,0,10
"1897",2014,11,1,1,9,2,1,0,2,3,0,0,3
"1898",2015,5,1,0,1,3,3,0,9,2,1,0,1
"1899",2013,13,1,0,0,9,9,0,2,1,1,0,1
"1900",2015,5,2,0,9,9,3,0,1,9,0,9,1
"1901",2017,7,2,0,1,1,2,9,2,4,1,9,1
"1902",2016,6,5,1,2,4,1,0,1,3,0,0,1
"1903",2015,4,5,0,1,2,2,0,3,4,0,0,1
"1904",2014,6,6,0,9,1,4,0,3,2,0,0,1
"1905",2015,7,9,0,0,2,3,0,2,9,0,0,1
"1906",2015,6,1,0,9,1,2,0,3,4,0,0,25
"1907",2015,5,5,0,0,1,3,0,1,4,0,0,4
"1908",2013,12,1,0,1,1,1,0,2,4,1,1,1
"1909",2017,9,2,1,1,3,2,0,2,9,1,0,1
"1910",2014,13,6,0,9,2,2,0,2,2,1,1,1
"1911",2015,7,3,1,2,2,3,0,3,2,0,0,1
"1912",2014,5,2,0,2,9,3,9,9,2,0,9,2
"1913",2015,11,5,1,1,4,2,0,2,1,0,0,1
"1914",2014,11,1,0,0,0,2,0,2,4,1,0,2
"1915",2017,7,1,0,1,0,4,0,3,1,1,0,1
"1916",2015,9,2,0,2,1,3,0,2,3,1,1,1
"1917",2015,5,1,0,9,3,2,0,1,3,0,0,83
"1918",2015,1,1,1,9,4,1,9,3,4,0,0,1
"1919",2015,7,2,0,0,0,4,9,3,2,9,9,1
"1920",2014,12,1,0,9,2,3,0,2,1,0,0,16
"1921",2017,6,1,0,9,0,2,0,3,2,1,9,1
"1922",2015,8,2,0,1,1,2,9,2,9,1,1,2
"1923",2013,9,2,1,2,0,3,0,2,3,0,0,1
"1924",2013,8,9,0,9,2,2,1,2,9,0,0,2
"1925",2017,7,1,0,9,9,2,0,3,2,1,1,1
"1926",2017,8,2,1,2,2,3,0,2,2,0,0,3
"1927",2014,7,1,1,1,4,3,1,2,1,0,9,1
"1928",2017,5,2,0,1,1,2,0,1,4,1,0,2
"1929",2014,8,1,1,9,4,4,0,2,9,0,0,1
"1930",2014,7,2,0,1,4,2,0,2,9,0,0,2
"1931",2014,5,5,0,2,0,1,1,2,4,0,0,1
"1932",2015,6,2,0,9,9,9,0,1,3,0,0,2
"1933",2017,8,1,0,2,9,3,9,2,9,9,1,1
"1934",2015,7,1,0,9,9,2,0,1,2,1,1,1
"1935",2014,11,2,0,1,0,3,0,2,2,0,1,1
"1936",2013,8,1,0,1,3,1,0,2,1,0,1,2
"1937",2015,5,1,1,9,4,2,0,3,3,0,9,1
"1938",2015,6,1,0,9,0,2,0,3,2,1,9,1
"1939",2017,9,1,9,9,2,1,0,2,9,0,9,1
"1940",2013,10,1,1,0,1,3,0,2,4,1,0,1
"1941",2016,13,1,0,1,4,2,0,2,1,0,0,9
"1942",2017,10,2,0,2,4,3,0,2,2,1,0,1
"1943",2015,11,1,1,1,0,2,0,2,9,1,1,2
"1944",2017,6,3,1,9,3,2,0,9,3,0,0,1
"1945",2014,7,2,0,1,0,2,9,3,4,1,9,1
"1946",2015,9,6,1,9,9,1,0,2,4,0,0,1
"1947",2016,7,2,0,2,3,3,0,2,9,0,0,1
"1948",2016,8,2,0,0,3,2,0,2,2,0,0,9
"1949",2016,6,1,0,0,2,3,9,2,1,0,9,3
"1950",2014,7,2,0,2,3,3,0,1,1,0,9,2
"1951",2017,6,3,0,9,9,3,0,1,9,0,0,17
"1952",2017,5,1,0,1,4,3,9,9,2,9,9,1
"1953",2014,9,6,0,1,9,1,9,2,9,1,9,1
"1954",2014,4,2,0,2,1,2,0,1,4,0,0,32
"1955",2013,8,2,1,9,0,2,0,2,2,1,0,3
"1956",2017,7,5,0,1,1,4,0,2,1,0,0,2
"1957",2014,7,3,0,0,3,2,9,9,9,0,0,1
"1958",2014,9,1,1,0,0,4,9,2,1,0,0,1
"1959",2016,8,3,0,1,2,3,9,2,2,1,9,1
"1960",2016,13,1,0,9,1,2,1,2,1,1,1,2
"1961",2017,10,2,0,9,9,2,9,2,1,1,1,1
"1962",2017,5,1,1,9,1,2,0,9,4,1,1,1
"1963",2014,7,2,0,1,0,2,0,9,2,1,0,1
"1964",2013,7,2,0,9,1,1,0,3,3,0,0,2
"1965",2015,3,5,0,1,1,4,0,1,2,0,0,4
"1966",2014,6,1,0,9,4,3,9,9,3,1,9,1
"1967",2015,12,1,9,9,9,3,0,2,9,9,1,1
"1968",2013,9,1,0,2,4,4,0,2,2,0,1,1
"1969",2015,1,9,0,9,9,2,0,1,9,0,0,2
"1970",2015,3,5,0,2,0,2,0,3,3,0,0,1
"1971",2014,10,5,0,9,3,2,0,2,1,0,0,4
"1972",2014,12,3,0,1,1,2,0,2,1,1,0,2
"1973",2016,5,1,1,1,3,2,0,3,1,0,0,1
"1974",2017,9,6,1,9,9,2,0,2,4,0,0,1
"1975",2016,6,2,1,9,1,2,0,1,3,0,9,1
"1976",2013,7,1,1,9,9,4,0,9,9,0,0,1
"1977",2014,8,1,0,0,2,3,9,2,9,0,1,1
"1978",2014,12,2,0,9,1,2,0,2,2,1,9,1
"1979",2017,6,1,0,1,9,2,1,2,1,1,0,1
"1980",2014,7,1,1,9,4,4,0,2,1,1,0,12
"1981",2015,3,3,1,0,9,3,0,1,9,0,9,1
"1982",2014,6,2,0,1,3,4,0,1,3,0,9,1
"1983",2016,8,1,1,1,1,2,9,2,1,0,9,1
"1984",2016,10,2,1,9,0,3,0,2,1,0,9,2
"1985",2017,7,1,1,9,4,1,0,1,2,0,0,2
"1986",2015,6,5,0,0,1,2,0,3,1,0,0,2
"1987",2015,7,3,0,1,3,3,0,9,2,1,1,2
"1988",2015,5,5,0,2,1,1,0,1,3,0,0,2
"1989",2016,10,1,1,9,2,3,9,2,1,0,0,1
"1990",2016,9,1,0,2,1,3,9,2,9,0,9,2
"1991",2015,6,1,0,9,9,3,9,9,1,0,0,8
"1992",2014,5,2,9,1,2,3,9,9,2,0,9,1
"1993",2014,6,1,0,9,3,2,9,9,2,0,0,2
"1994",2016,6,2,0,1,2,3,0,1,3,1,1,2
"1995",2014,5,4,0,9,4,9,0,1,1,1,0,1
"1996",2015,2,1,1,9,2,4,0,1,1,0,0,1
"1997",2016,11,2,1,9,1,2,0,2,2,1,0,1
"1998",2016,6,1,0,9,9,3,1,2,9,0,0,13
"1999",2016,4,3,0,1,1,3,0,1,2,0,0,19
"2000",2015,11,2,1,9,3,2,0,2,2,0,9,1
"2001",2014,9,2,0,9,0,2,1,2,1,1,1,1
"2002",2014,9,1,0,0,2,3,0,2,2,0,0,33
"2003",2013,7,5,0,9,4,4,0,2,1,1,0,3
"2004",2013,13,1,1,0,3,2,0,2,9,1,1,1
"2005",2013,7,1,1,9,0,1,0,2,4,0,0,16
"2006",2016,7,4,0,1,2,3,9,9,9,0,9,1
"2007",2015,6,1,0,2,2,2,9,9,2,0,9,1
"2008",2015,7,9,1,1,0,2,0,1,1,0,0,1
"2009",2016,1,1,1,0,4,4,0,1,1,0,0,2
"2010",2013,9,1,1,9,9,2,0,2,9,1,1,18
"2011",2015,9,5,0,1,4,3,9,2,1,0,9,2
"2012",2017,10,2,1,1,0,1,9,2,4,0,9,1
"2013",2014,9,2,1,1,0,3,9,2,1,0,9,1
"2014",2016,3,2,0,1,0,1,0,3,3,0,0,1
"2015",2014,12,5,0,9,3,2,0,2,9,1,1,1
"2016",2014,6,1,9,9,0,2,9,9,3,1,9,1
"2017",2017,6,1,1,9,9,3,9,9,9,0,9,3
"2018",2014,11,1,1,1,4,2,0,2,2,1,0,2
"2019",2014,5,1,0,9,9,4,0,1,1,0,0,86
"2020",2014,8,2,0,9,0,2,0,2,3,0,0,13
"2021",2014,5,2,0,1,2,2,0,3,3,0,0,6
"2022",2013,10,1,0,0,0,1,0,2,3,0,1,2
"2023",2015,9,2,0,2,4,2,0,2,3,0,0,13
"2024",2015,2,1,1,1,1,2,0,1,2,1,0,1
"2025",2015,4,6,0,1,1,4,0,1,1,0,0,2
"2026",2013,10,1,1,9,9,2,9,2,2,1,1,2
"2027",2016,12,5,0,0,1,2,0,2,2,0,1,1
"2028",2013,7,1,0,9,9,3,0,9,4,0,0,5
"2029",2015,9,2,1,9,9,2,9,2,9,0,0,1
"2030",2014,4,1,0,2,0,3,0,1,2,0,0,12
"2031",2014,7,6,0,1,0,3,0,2,1,0,0,1
"2032",2014,6,3,0,0,9,4,0,2,1,1,0,1
"2033",2017,9,2,0,9,4,4,0,2,1,0,9,1
"2034",2016,9,9,0,9,9,2,0,2,1,0,9,1
"2035",2015,6,1,1,2,3,4,0,2,1,1,0,2
"2036",2013,10,2,0,1,1,4,0,2,2,0,1,1
"2037",2016,11,1,1,2,0,2,0,2,9,0,0,1
"2038",2014,6,1,0,2,9,1,0,2,4,0,0,1
"2039",2014,10,6,0,9,2,2,0,2,2,0,0,2
"2040",2015,10,1,0,0,9,2,9,2,9,9,9,9
"2041",2016,9,1,0,9,1,2,1,2,4,1,0,2
"2042",2013,11,1,0,9,4,3,1,2,1,0,0,10
"2043",2013,9,6,0,0,2,1,0,2,2,0,0,1
"2044",2017,4,1,0,0,4,3,0,1,4,1,0,1
"2045",2016,6,3,1,9,9,3,1,2,1,0,0,1
"2046",2014,6,9,0,9,0,2,0,1,1,0,0,1
"2047",2015,11,9,1,1,3,2,0,2,1,1,1,1
"2048",2015,6,2,0,9,0,1,0,9,4,0,0,2
"2049",2015,7,1,1,2,1,4,0,2,1,1,0,1
"2050",2017,7,2,1,9,9,1,0,9,1,1,0,1
"2051",2015,2,2,0,9,9,3,0,1,9,0,0,1
"2052",2015,6,2,1,9,9,3,0,2,9,1,1,1
"2053",2015,13,1,1,9,2,3,1,2,1,1,9,1
"2054",2016,6,5,0,1,0,3,0,2,4,1,1,1
"2055",2015,6,1,1,9,0,3,0,1,1,1,0,1
"2056",2015,11,2,0,0,2,3,9,2,1,0,0,1
"2057",2016,8,1,0,9,9,1,0,2,2,0,9,10
"2058",2015,5,1,0,2,0,3,0,1,3,0,0,6
"2059",2013,8,1,0,9,4,9,0,2,3,0,0,19
"2060",2016,4,5,0,9,9,3,0,1,2,9,0,1
"2061",2014,4,1,0,9,1,2,0,1,2,1,9,2
"2062",2017,4,9,0,0,2,2,0,1,9,0,0,1
"2063",2017,7,1,1,9,1,2,0,2,4,9,0,1
"2064",2014,12,1,0,2,1,1,9,2,1,0,9,1
"2065",2017,7,9,1,9,9,2,0,3,9,0,0,1
"2066",2017,8,9,0,1,9,2,0,2,4,0,0,1
"2067",2014,7,1,1,9,2,3,0,3,1,1,0,9
"2068",2015,7,1,1,2,4,2,0,1,2,0,0,1
"2069",2014,5,2,0,1,2,3,0,3,3,1,0,1
"2070",2016,5,9,0,9,9,3,0,1,1,0,0,7
"2071",2015,12,1,1,9,0,3,0,2,2,0,0,2
"2072",2015,9,6,0,9,4,2,0,2,4,0,0,5
"2073",2015,7,1,9,1,0,2,9,3,4,0,9,2
"2074",2013,8,2,1,0,0,2,0,2,4,0,0,12
"2075",2014,10,1,0,2,9,1,9,2,4,9,9,1
"2076",2017,8,2,0,9,9,2,9,2,3,1,0,4
"2077",2014,3,2,0,1,9,3,0,1,4,9,9,1
"2078",2016,11,1,1,2,1,2,1,2,2,0,9,1
"2079",2013,7,3,1,0,1,3,9,9,9,0,9,1
"2080",2016,4,9,0,0,1,2,0,1,3,0,0,3
"2081",2016,13,1,0,9,2,2,9,2,3,0,1,1
"2082",2015,11,2,9,0,1,3,9,2,1,0,9,2
"2083",2016,7,1,1,9,9,2,0,3,9,0,0,6
"2084",2017,3,1,1,2,9,3,0,1,9,0,9,1
"2085",2017,6,5,0,9,3,1,0,2,9,0,0,1
"2086",2015,6,1,1,2,1,3,0,2,2,1,0,1
"2087",2014,9,3,1,1,1,2,9,2,1,1,9,1
"2088",2017,8,1,1,9,9,9,9,2,9,1,9,5
"2089",2016,10,5,0,1,9,2,0,2,9,1,1,1
"2090",2013,9,1,0,9,2,3,0,2,3,0,1,2
"2091",2015,10,9,1,0,1,2,0,2,2,0,0,1
"2092",2014,5,1,0,9,3,3,0,9,9,0,9,1
"2093",2014,7,1,0,0,2,3,0,3,1,0,0,21
"2094",2013,8,1,0,9,9,2,0,2,9,0,0,769
"2095",2013,10,1,1,9,3,1,9,2,2,0,0,1
"2096",2016,8,5,0,9,4,4,0,2,9,0,0,1
"2097",2015,8,1,0,9,2,2,9,2,4,1,0,1
"2098",2017,5,2,0,0,3,2,0,2,2,0,0,1
"2099",2014,10,3,0,9,2,3,9,2,9,0,0,1
"2100",2017,5,1,0,9,2,2,0,1,1,1,1,2
"2101",2015,6,3,1,9,4,4,9,9,9,9,9,2
"2102",2016,8,2,0,9,2,3,0,2,1,0,0,1
"2103",2014,11,1,0,0,4,1,0,2,1,0,0,2
"2104",2013,7,2,0,0,1,3,0,9,2,0,0,1
"2105",2017,4,4,0,0,0,3,0,1,9,1,0,1
"2106",2017,11,1,0,2,1,1,0,2,9,1,1,1
"2107",2017,6,1,1,0,3,1,0,1,2,1,0,1
"2108",2016,6,2,0,9,1,2,0,1,2,0,9,3
"2109",2015,7,1,0,9,9,1,1,2,1,0,0,1
"2110",2015,11,2,1,1,1,2,0,2,1,1,0,1
"2111",2014,6,3,0,0,2,4,9,9,9,0,0,2
"2112",2013,7,6,1,9,9,2,9,2,3,1,1,1
"2113",2013,7,2,0,0,3,4,9,9,9,1,9,1
"2114",2017,6,2,0,9,4,2,0,2,3,1,0,1
"2115",2017,8,5,0,1,3,2,1,2,9,1,0,1
"2116",2013,10,3,1,1,1,3,0,2,2,0,0,1
"2117",2016,9,2,0,1,3,2,9,2,4,0,9,4
"2118",2014,8,1,1,9,0,2,1,2,9,1,9,1
"2119",2015,4,3,1,2,9,3,0,1,9,0,9,1
"2120",2015,11,1,1,9,1,2,0,2,1,1,0,22
"2121",2015,7,1,1,9,3,2,0,2,3,0,9,4
"2122",2015,10,1,0,2,1,3,9,2,3,0,9,2
"2123",2014,6,9,1,9,0,3,0,1,9,1,0,1
"2124",2014,5,1,1,0,9,2,9,9,3,9,9,1
"2125",2016,5,3,0,9,4,2,0,1,1,1,0,1
"2126",2017,6,1,0,0,2,3,0,1,1,1,0,30
"2127",2016,6,5,0,0,1,2,0,3,2,0,0,2
"2128",2017,7,5,0,0,1,3,0,1,2,1,0,1
"2129",2014,7,2,0,0,9,4,0,9,1,0,0,1
"2130",2016,7,2,0,9,1,2,0,1,4,0,9,5
"2131",2013,7,2,0,9,0,2,1,2,2,0,0,1
"2132",2014,7,3,1,9,4,2,1,2,1,1,1,1
"2133",2015,6,1,1,0,4,3,0,1,1,1,0,4
"2134",2015,7,2,1,1,3,1,0,2,2,0,0,1
"2135",2016,8,3,1,0,2,2,0,2,9,0,0,1
"2136",2016,11,3,0,9,0,2,9,2,9,0,0,3
"2137",2016,9,1,0,1,0,2,1,2,3,0,0,1
"2138",2015,6,1,1,9,4,1,1,2,4,1,0,1
"2139",2017,4,2,0,9,0,3,0,3,2,0,9,1
"2140",2014,6,5,0,1,2,2,0,1,9,0,0,2
"2141",2013,7,2,0,0,3,2,0,9,3,0,0,3
"2142",2015,11,1,0,9,9,3,9,2,2,1,1,3
"2143",2015,7,1,0,9,1,2,9,3,2,0,0,2
"2144",2013,10,1,0,2,1,1,0,2,2,1,0,2
"2145",2017,11,1,0,1,3,2,0,2,2,0,0,16
"2146",2015,10,1,0,0,3,4,0,2,3,1,1,1
"2147",2014,6,2,9,1,0,4,0,1,2,0,9,1
"2148",2015,4,3,9,1,9,2,0,1,9,0,9,1
"2149",2014,4,2,0,1,9,3,0,1,9,9,9,2
"2150",2016,7,2,1,1,0,2,0,2,2,0,0,6
"2151",2015,6,3,0,9,2,3,0,1,2,0,9,2
"2152",2013,8,5,0,0,0,2,0,2,9,0,0,14
"2153",2016,5,1,9,9,3,2,0,2,9,0,9,1
"2154",2016,13,1,0,1,9,2,0,2,4,1,1,1
"2155",2016,5,2,1,0,1,3,0,1,4,1,0,1
"2156",2016,7,1,1,9,9,3,9,9,2,0,9,2
"2157",2013,12,1,0,0,2,3,0,2,4,0,0,1
"2158",2014,9,1,0,9,4,2,1,2,4,1,0,3
"2159",2017,6,1,0,9,1,2,0,2,1,1,0,12
"2160",2014,9,1,0,1,4,3,0,2,9,1,1,1
"2161",2016,5,5,1,9,0,3,0,3,9,0,0,1
"2162",2013,9,4,1,9,2,3,0,2,1,1,0,1
"2163",2016,11,3,0,0,1,3,0,2,1,0,1,1
"2164",2016,4,1,0,9,4,2,0,2,1,0,9,4
"2165",2013,7,6,0,1,2,2,0,2,4,0,0,1
